"Date","Price","Open","High","Low","Vol.","Change %"
"24-10-2017","29,609.00","29,609.00","29,609.00","29,609.00","","0.00%"
"23-10-2017","29,609.00","29,609.00","29,609.00","29,609.00","0.00K","-0.29%"
"20-10-2017","29,694.00","29,694.00","29,694.00","29,694.00","0.00K","0.35%"
"19-10-2017","29,591.00","29,591.00","29,591.00","29,591.00","","-0.34%"
"18-10-2017","29,693.00","29,693.00","29,693.00","29,693.00","","-0.83%"
"17-10-2017","29,943.00","29,943.00","29,943.00","29,943.00","","-0.15%"
"16-10-2017","29,989.00","29,989.00","29,989.00","29,989.00","","0.06%"
"13-10-2017","29,970.00","29,970.00","29,970.00","29,970.00","","0.25%"
"12-10-2017","29,894.00","29,894.00","29,894.00","29,894.00","","-0.38%"
"11-10-2017","30,008.00","30,008.00","30,008.00","30,008.00","","0.42%"
"10-10-2017","29,882.00","29,882.00","29,882.00","29,882.00","","0.60%"
"09-10-2017","29,703.00","29,703.00","29,703.00","29,703.00","","0.60%"
"06-10-2017","29,525.00","29,525.00","29,525.00","29,525.00","","0.23%"
"05-10-2017","29,458.00","29,492.00","29,598.00","29,452.00","0.10K","-0.06%"
"04-10-2017","29,476.00","29,658.00","29,680.00","29,465.00","0.15K","-0.45%"
"03-10-2017","29,608.00","29,565.00","29,634.00","29,560.00","0.06K","-0.60%"
"29-09-2017","29,788.00","29,846.00","29,890.00","29,750.00","0.08K","-0.17%"
"28-09-2017","29,840.00","29,908.00","29,908.00","29,804.00","0.05K","-0.53%"
"27-09-2017","29,999.00","30,040.00","30,080.00","29,870.00","0.02K","-0.72%"
"26-09-2017","30,218.00","30,300.00","30,300.00","30,038.00","0.02K","0.76%"
"25-09-2017","29,990.00","29,833.00","30,147.00","29,833.00","0.00K","0.55%"
"22-09-2017","29,825.00","29,850.00","29,850.00","29,800.00","0.01K","0.30%"
"21-09-2017","29,737.00","29,736.00","29,750.00","29,702.00","0.01K","-0.72%"
"20-09-2017","29,952.00","29,891.00","29,984.00","29,891.00","0.02K","0.45%"
"19-09-2017","29,818.00","29,799.00","29,850.00","29,799.00","0.01K","-0.17%"
"18-09-2017","29,870.00","29,880.00","29,900.00","29,779.00","0.01K","-0.66%"
"15-09-2017","30,068.00","30,200.00","30,200.00","30,033.00","0.04K","-0.10%"
"14-09-2017","30,097.00","30,057.00","30,158.00","30,053.00","0.02K","0.00%"
"13-09-2017","30,097.00","30,082.00","30,099.00","30,082.00","0.01K","-0.08%"
"12-09-2017","30,120.00","30,125.00","30,160.00","30,110.00","0.01K","-0.59%"
"11-09-2017","30,299.00","30,280.00","30,315.00","30,250.00","0.06K","-1.01%"
"08-09-2017","30,607.00","30,690.00","30,690.00","30,594.00","0.01K","0.81%"
"07-09-2017","30,361.00","30,334.00","30,387.00","30,334.00","0.00K","-0.40%"
"06-09-2017","30,482.00","30,442.00","30,503.00","30,442.00","0.01K","0.30%"
"05-09-2017","30,391.00","30,462.00","30,462.00","30,275.00","0.01K","0.06%"
"04-09-2017","30,372.00","30,315.00","30,425.00","30,315.00","0.02K","1.03%"
"01-09-2017","30,061.00","30,082.00","30,082.00","30,040.00","0.00K","1.03%"
"31-08-2017","29,756.00","29,715.00","29,992.00","29,690.00","0.02K","0.22%"
"30-08-2017","29,692.00","29,725.00","29,823.00","29,640.00","0.01K","-0.78%"
"29-08-2017","29,926.00","29,840.00","30,130.00","29,840.00","0.01K","1.62%"
"28-08-2017","29,450.00","29,394.00","29,497.00","29,394.00","0.01K","0.79%"
"25-08-2017","29,219.00","29,122.00","29,321.00","29,040.00","0.01K","-0.13%"
"24-08-2017","29,258.00","29,268.00","29,268.00","29,247.00","0.03K","-0.22%"
"23-08-2017","29,322.00","29,327.00","29,327.00","29,284.00","0.02K","0.27%"
"22-08-2017","29,244.00","29,276.00","29,276.00","29,214.00","0.00K","-0.35%"
"21-08-2017","29,348.00","29,233.00","29,444.00","29,233.00","0.00K","-0.41%"
"18-08-2017","29,469.00","29,470.00","29,470.00","29,467.00","0.00K","0.61%"
"17-08-2017","29,291.00","29,292.00","29,292.00","29,290.00","0.00K","0.95%"
"16-08-2017","29,015.00","29,040.00","29,040.00","28,989.00","0.00K","-0.60%"
"14-08-2017","29,191.00","29,235.00","29,235.00","29,100.00","0.04K","-0.21%"
"11-08-2017","29,251.00","29,685.00","29,685.00","29,196.00","0.04K","0.21%"
"10-08-2017","29,191.00","28,910.00","29,250.00","28,910.00","0.04K","1.41%"
"09-08-2017","28,786.00","28,592.00","28,851.00","28,592.00","0.03K","1.33%"
"08-08-2017","28,409.00","28,499.00","28,515.00","28,349.00","0.04K","-0.34%"
"07-08-2017","28,505.00","28,505.00","28,505.00","28,505.00","","0.20%"
"04-08-2017","28,448.00","28,509.00","28,619.00","28,375.00","0.61K","-0.18%"
"03-08-2017","28,498.00","28,402.00","28,537.00","28,350.00","0.17K","-0.05%"
"02-08-2017","28,511.00","28,651.00","28,651.00","28,461.00","0.46K","-0.77%"
"01-08-2017","28,731.00","28,450.00","28,744.00","28,449.00","0.99K","1.19%"
"31-07-2017","28,392.00","28,898.00","28,921.00","28,343.00","2.81K","-1.92%"
"28-07-2017","28,948.00","28,903.00","29,030.00","28,772.00","0.69K","-0.02%"
"27-07-2017","28,955.00","28,999.00","29,026.00","28,884.00","0.01K","0.48%"
"26-07-2017","28,817.00","28,838.00","28,838.00","28,784.00","0.01K","-0.24%"
"25-07-2017","28,887.00","28,887.00","28,887.00","28,887.00","0.00K","-0.39%"
"24-07-2017","28,999.00","28,999.00","29,004.00","28,994.00","0.00K","0.41%"
"21-07-2017","28,882.00","28,748.00","28,908.00","28,745.00","0.08K","0.46%"
"20-07-2017","28,751.00","28,756.00","28,778.00","28,740.00","0.02K","0.38%"
"19-07-2017","28,643.00","28,654.00","28,654.00","28,638.00","0.01K","-0.07%"
"18-07-2017","28,662.00","28,557.00","28,676.00","28,535.00","0.04K","0.57%"
"17-07-2017","28,500.00","28,415.00","28,520.00","28,415.00","0.04K","0.63%"
"14-07-2017","28,322.00","28,254.00","28,364.00","28,254.00","0.01K","0.20%"
"13-07-2017","28,265.00","28,265.00","28,265.00","28,265.00","","0.00%"
"12-07-2017","28,265.00","28,250.00","28,298.00","28,171.00","0.05K","0.35%"
"11-07-2017","28,166.00","28,035.00","28,175.00","28,017.00","0.03K","0.50%"
"10-07-2017","28,027.00","28,010.00","28,027.00","27,953.00","0.02K","-0.61%"
"07-07-2017","28,199.00","28,316.00","28,326.00","28,077.00","0.01K","-0.83%"
"06-07-2017","28,435.00","28,439.00","28,439.00","28,409.00","0.01K","0.13%"
"05-07-2017","28,399.00","28,399.00","28,399.00","28,399.00","","0.00%"
"04-07-2017","28,399.00","28,422.00","28,422.00","28,399.00","0.02K","-0.59%"
"03-07-2017","28,567.00","28,614.00","28,614.00","28,512.00","0.01K","-0.58%"
"30-06-2017","28,735.00","28,735.00","28,735.00","28,735.00","0.00K","-0.60%"
"29-06-2017","28,908.00","28,908.00","28,908.00","28,908.00","","0.25%"
"28-06-2017","28,835.00","28,835.00","28,835.00","28,835.00","","0.00%"
"27-06-2017","28,835.00","28,866.00","28,903.00","28,821.00","0.02K","-0.63%"
"26-06-2017","29,017.00","29,017.00","29,017.00","29,017.00","","0.00%"
"23-06-2017","29,017.00","29,021.00","29,021.00","29,011.00","0.01K","0.43%"
"22-06-2017","28,894.00","28,894.00","28,894.00","28,894.00","","0.26%"
"21-06-2017","28,819.00","28,819.00","28,819.00","28,819.00","","-0.10%"
"20-06-2017","28,849.00","28,849.00","28,849.00","28,849.00","","-0.55%"
"19-06-2017","29,009.00","29,009.00","29,009.00","29,009.00","","-0.26%"
"16-06-2017","29,085.00","29,085.00","29,085.00","29,085.00","","-0.40%"
"15-06-2017","29,203.00","29,203.00","29,203.00","29,203.00","","0.00%"
"14-06-2017","29,203.00","29,203.00","29,203.00","29,203.00","0.00K","-0.25%"
"13-06-2017","29,277.00","29,277.00","29,277.00","29,277.00","","0.00%"
"12-06-2017","29,277.00","29,276.00","29,288.00","29,276.00","0.01K","0.03%"
"09-06-2017","29,267.00","29,302.00","29,314.00","29,145.00","0.01K","-1.67%"
"08-06-2017","29,764.00","29,764.00","29,764.00","29,764.00","","0.00%"
"07-06-2017","29,764.00","29,737.00","29,797.00","29,669.00","0.02K","0.07%"
"06-06-2017","29,744.00","29,633.00","29,760.00","29,630.00","0.02K","1.47%"
"05-06-2017","29,312.00","29,329.00","29,400.00","29,297.00","0.08K","0.41%"
"02-06-2017","29,191.00","28,950.00","29,226.00","28,935.00","0.07K","0.51%"
"01-06-2017","29,042.00","29,115.00","29,115.00","29,000.00","0.07K","-0.36%"
"31-05-2017","29,147.00","29,036.00","29,195.00","29,021.00","0.11K","-0.04%"
"30-05-2017","29,158.00","29,220.00","29,220.00","29,072.00","0.01K","0.04%"
"29-05-2017","29,146.00","29,137.00","29,150.00","29,137.00","0.01K","0.46%"
"26-05-2017","29,012.00","29,012.00","29,012.00","29,012.00","","-0.24%"
"25-05-2017","29,081.00","29,081.00","29,081.00","29,081.00","","-0.09%"
"24-05-2017","29,106.00","29,106.00","29,106.00","29,106.00","","0.00%"
"23-05-2017","29,106.00","29,106.00","29,106.00","29,106.00","0.00K","0.60%"
"22-05-2017","28,933.00","28,933.00","28,933.00","28,933.00","","0.00%"
"19-05-2017","28,933.00","28,933.00","28,933.00","28,933.00","0.00K","1.25%"
"18-05-2017","28,576.00","28,576.00","28,576.00","28,576.00","","0.00%"
"17-05-2017","28,576.00","28,576.00","28,576.00","28,576.00","0.00K","0.77%"
"16-05-2017","28,359.00","28,359.00","28,359.00","28,359.00","","0.00%"
"15-05-2017","28,359.00","28,377.00","28,377.00","28,341.00","0.00K","0.42%"
"12-05-2017","28,241.00","28,241.00","28,241.00","28,241.00","","-0.05%"
"11-05-2017","28,255.00","28,255.00","28,255.00","28,255.00","","0.00%"
"10-05-2017","28,255.00","28,255.00","28,255.00","28,255.00","0.00K","-0.22%"
"09-05-2017","28,316.00","28,316.00","28,316.00","28,316.00","","0.13%"
"08-05-2017","28,279.00","28,279.00","28,279.00","28,279.00","","0.00%"
"05-05-2017","28,279.00","28,289.00","28,289.00","28,269.00","0.00K","-0.18%"
"04-05-2017","28,331.00","28,530.00","28,530.00","28,217.00","0.01K","-1.21%"
"03-05-2017","28,677.00","28,677.00","28,677.00","28,677.00","0.00K","-0.69%"
"02-05-2017","28,876.00","28,876.00","28,876.00","28,876.00","","-0.81%"
"01-05-2017","29,112.00","29,112.00","29,112.00","29,112.00","","0.55%"
"28-04-2017","28,952.00","28,952.00","28,952.00","28,952.00","","0.01%"
"27-04-2017","28,948.00","28,948.00","28,948.00","28,948.00","","-0.30%"
"26-04-2017","29,035.00","29,035.00","29,035.00","29,035.00","","-1.08%"
"25-04-2017","29,351.00","29,351.00","29,351.00","29,351.00","","0.00%"
"24-04-2017","29,351.00","29,351.00","29,351.00","29,351.00","0.00K","-0.51%"
"21-04-2017","29,500.00","29,500.00","29,500.00","29,500.00","","0.00%"
"20-04-2017","29,500.00","29,499.00","29,500.00","29,499.00","0.00K","-0.64%"
"19-04-2017","29,690.00","29,690.00","29,690.00","29,690.00","","-0.05%"
"18-04-2017","29,704.00","29,704.00","29,704.00","29,704.00","","0.00%"
"17-04-2017","29,703.00","29,703.00","29,703.00","29,703.00","","0.63%"
"13-04-2017","29,517.00","29,517.00","29,517.00","29,517.00","","0.16%"
"12-04-2017","29,471.00","29,471.00","29,471.00","29,471.00","","1.45%"
"11-04-2017","29,050.00","29,050.00","29,050.00","29,050.00","","0.35%"
"10-04-2017","28,950.00","28,950.00","28,950.00","28,950.00","","-0.24%"
"07-04-2017","29,021.00","29,021.00","29,021.00","29,021.00","","-0.14%"
"06-04-2017","29,061.00","29,061.00","29,061.00","29,061.00","","0.37%"
"05-04-2017","28,954.00","29,148.00","29,148.00","28,876.00","0.04K","-0.67%"
"04-04-2017","29,150.00","29,184.00","29,279.00","29,116.00","0.08K","0.47%"
"03-04-2017","29,014.00","28,863.00","29,041.00","28,848.00","0.09K","0.44%"
"31-03-2017","28,886.00","28,656.00","28,900.00","28,656.00","0.37K","0.46%"
"30-03-2017","28,754.00","28,893.00","29,131.00","28,701.00","0.08K","-0.52%"
"29-03-2017","28,905.00","28,909.00","28,910.00","28,900.00","0.01K","-0.36%"
"28-03-2017","29,009.00","29,015.00","29,049.00","29,000.00","0.01K","-0.37%"
"27-03-2017","29,117.00","29,109.00","29,140.00","29,090.00","0.02K","0.39%"
"24-03-2017","29,003.00","28,971.00","29,010.00","28,956.00","0.03K","0.02%"
"23-03-2017","28,997.00","29,009.00","29,020.00","28,930.00","0.03K","0.00%"
"22-03-2017","28,998.00","28,997.00","29,069.00","28,977.00","0.01K","0.66%"
"21-03-2017","28,809.00","28,548.00","28,888.00","28,548.00","0.01K","0.71%"
"20-03-2017","28,605.00","28,605.00","28,605.00","28,605.00","","0.00%"
"17-03-2017","28,605.00","28,564.00","28,634.00","28,564.00","0.00K","0.29%"
"16-03-2017","28,523.00","28,482.00","28,600.00","28,482.00","0.01K","1.58%"
"15-03-2017","28,080.00","28,080.00","28,080.00","28,080.00","0.00K","-0.71%"
"14-03-2017","28,281.00","28,330.00","28,330.00","28,194.00","0.00K","-0.17%"
"13-03-2017","28,328.00","28,313.00","28,343.00","28,313.00","0.00K","-0.24%"
"10-03-2017","28,396.00","28,375.00","28,420.00","28,358.00","0.01K","-0.66%"
"09-03-2017","28,586.00","28,590.00","28,590.00","28,583.00","0.00K","-0.75%"
"08-03-2017","28,801.00","28,821.00","28,821.00","28,760.00","0.00K","-0.57%"
"07-03-2017","28,967.00","29,025.00","29,029.00","28,853.00","0.00K","-0.90%"
"06-03-2017","29,231.00","29,231.00","29,231.00","29,231.00","0.00K","0.53%"
"03-03-2017","29,076.00","29,099.00","29,099.00","29,053.00","0.00K","-0.42%"
"02-03-2017","29,200.00","29,200.00","29,200.00","29,200.00","0.00K","-0.59%"
"01-03-2017","29,373.00","29,395.00","29,395.00","29,351.00","0.00K","-1.21%"
"28-02-2017","29,733.00","29,733.00","29,733.00","29,733.00","","0.00%"
"27-02-2017","29,733.00","29,733.00","29,733.00","29,733.00","0.00K","0.76%"
"24-02-2017","29,510.00","29,510.00","29,510.00","29,510.00","","0.69%"
"23-02-2017","29,307.00","29,307.00","29,307.00","29,307.00","","-0.32%"
"22-02-2017","29,402.00","29,402.00","29,402.00","29,402.00","","0.24%"
"21-02-2017","29,332.00","29,332.00","29,332.00","29,332.00","","-0.54%"
"20-02-2017","29,490.00","29,490.00","29,490.00","29,490.00","","-0.36%"
"17-02-2017","29,598.00","29,598.00","29,598.00","29,598.00","","1.08%"
"16-02-2017","29,283.00","29,283.00","29,283.00","29,283.00","","0.28%"
"15-02-2017","29,200.00","29,200.00","29,200.00","29,200.00","","0.00%"
"14-02-2017","29,200.00","29,200.00","29,200.00","29,200.00","0.00K","-0.18%"
"13-02-2017","29,252.00","29,252.00","29,252.00","29,252.00","","0.23%"
"10-02-2017","29,186.00","29,186.00","29,186.00","29,186.00","","-0.77%"
"09-02-2017","29,413.00","29,413.00","29,413.00","29,413.00","","0.00%"
"08-02-2017","29,413.00","29,393.00","29,433.00","29,393.00","0.00K","0.14%"
"07-02-2017","29,373.00","29,314.00","29,463.00","29,314.00","0.00K","1.99%"
"06-02-2017","28,799.00","28,799.00","28,799.00","28,799.00","","-0.33%"
"03-02-2017","28,894.00","28,827.00","28,915.00","28,746.00","0.21K","0.21%"
"02-02-2017","28,834.00","28,892.00","29,061.00","28,823.00","0.29K","0.46%"
"01-02-2017","28,702.00","28,631.00","28,988.00","28,590.00","0.85K","0.24%"
"31-01-2017","28,632.00","28,531.00","28,727.00","28,490.00","1.76K","0.69%"
"30-01-2017","28,436.00","28,360.00","28,462.00","28,282.00","1.60K","0.44%"
"27-01-2017","28,311.00","28,280.00","28,339.00","28,157.00","0.26K","-0.75%"
"25-01-2017","28,526.00","28,718.00","28,720.00","28,515.00","0.18K","-1.37%"
"24-01-2017","28,921.00","28,899.00","28,951.00","28,846.00","0.17K","-0.03%"
"23-01-2017","28,930.00","28,924.00","28,952.00","28,880.00","0.04K","0.68%"
"20-01-2017","28,736.00","28,780.00","28,780.00","28,680.00","0.01K","0.14%"
"19-01-2017","28,695.00","28,729.00","28,750.00","28,630.00","0.02K","-0.59%"
"18-01-2017","28,864.00","28,785.00","28,865.00","28,785.00","0.05K","0.18%"
"17-01-2017","28,813.00","28,751.00","28,856.00","28,721.00","0.02K","0.78%"
"16-01-2017","28,589.00","28,603.00","28,635.00","28,551.00","0.03K","0.81%"
"13-01-2017","28,359.00","28,360.00","28,360.00","28,357.00","0.00K","-0.73%"
"12-01-2017","28,567.00","28,418.00","28,581.00","28,417.00","0.02K","0.84%"
"11-01-2017","28,330.00","28,297.00","28,495.00","28,175.00","0.08K","0.29%"
"10-01-2017","28,249.00","28,120.00","28,280.00","28,120.00","0.01K","0.71%"
"09-01-2017","28,051.00","28,051.00","28,051.00","28,051.00","0.00K","0.54%"
"06-01-2017","27,900.00","27,900.00","27,900.00","27,900.00","0.00K","0.20%"
"05-01-2017","27,844.00","27,803.00","27,888.00","27,782.00","0.01K","1.07%"
"04-01-2017","27,548.00","27,548.00","27,548.00","27,548.00","","0.00%"
"03-01-2017","27,548.00","27,600.00","27,610.00","27,483.00","0.02K","0.05%"
"02-01-2017","27,534.00","27,510.00","27,557.00","27,510.00","0.00K","-0.12%"
"30-12-2016","27,566.00","27,591.00","27,591.00","27,540.00","0.01K","0.13%"
"29-12-2016","27,530.00","27,459.00","27,549.00","27,368.00","0.03K","1.55%"
"28-12-2016","27,110.00","27,110.00","27,110.00","27,110.00","","0.00%"
"27-12-2016","27,110.00","27,100.00","27,120.00","27,100.00","0.00K","0.78%"
"26-12-2016","26,900.00","26,900.00","26,900.00","26,900.00","0.00K","-0.14%"
"23-12-2016","26,938.00","26,938.00","26,938.00","26,938.00","","0.00%"
"22-12-2016","26,938.00","26,895.00","26,983.00","26,895.00","0.00K","-0.33%"
"21-12-2016","27,028.00","27,028.00","27,028.00","27,028.00","","-0.47%"
"20-12-2016","27,156.00","27,156.00","27,156.00","27,156.00","","0.01%"
"19-12-2016","27,152.00","27,152.00","27,152.00","27,152.00","","-0.56%"
"16-12-2016","27,305.00","27,305.00","27,305.00","27,305.00","","0.00%"
"15-12-2016","27,305.00","27,305.00","27,305.00","27,305.00","0.00K","-0.59%"
"14-12-2016","27,467.00","27,467.00","27,467.00","27,467.00","","-0.31%"
"13-12-2016","27,552.00","27,552.00","27,552.00","27,552.00","","0.08%"
"12-12-2016","27,530.00","27,530.00","27,530.00","27,530.00","","-0.89%"
"09-12-2016","27,778.00","27,778.00","27,778.00","27,778.00","","0.00%"
"08-12-2016","27,778.00","27,778.00","27,778.00","27,778.00","0.00K","-0.26%"
"07-12-2016","27,850.00","27,850.00","27,850.00","27,850.00","0.00K","-0.35%"
"06-12-2016","27,948.00","27,960.00","27,960.00","27,920.00","0.00K","-0.06%"
"05-12-2016","27,965.00","28,086.00","28,086.00","27,730.00","0.21K","-0.21%"
"02-12-2016","28,025.00","28,088.00","28,092.00","27,924.00","0.27K","0.62%"
"01-12-2016","27,851.00","27,955.00","28,085.00","27,825.00","0.27K","-0.82%"
"30-11-2016","28,080.00","28,421.00","28,442.00","28,051.00","0.21K","-1.26%"
"29-11-2016","28,438.00","28,640.00","28,670.00","28,245.00","0.57K","-0.94%"
"28-11-2016","28,709.00","28,725.00","28,725.00","28,666.00","0.02K","0.78%"
"25-11-2016","28,487.00","28,584.00","28,640.00","28,450.00","0.08K","-1.09%"
"24-11-2016","28,801.00","28,780.00","28,802.00","28,705.00","0.02K","-0.46%"
"23-11-2016","28,934.00","29,162.00","29,162.00","28,785.00","0.01K","-0.99%"
"22-11-2016","29,222.00","29,253.00","29,253.00","29,200.00","0.00K","0.13%"
"21-11-2016","29,184.00","29,168.00","29,212.00","29,160.00","0.01K","0.81%"
"18-11-2016","28,950.00","29,016.00","29,016.00","28,950.00","0.03K","-0.81%"
"17-11-2016","29,186.00","29,280.00","29,280.00","29,100.00","0.02K","-0.30%"
"16-11-2016","29,273.00","29,200.00","29,310.00","29,200.00","0.01K","0.16%"
"15-11-2016","29,225.00","29,225.00","29,225.00","29,225.00","","0.00%"
"14-11-2016","29,225.00","29,274.00","29,300.00","29,200.00","0.02K","-0.57%"
"11-11-2016","29,394.00","29,669.00","29,669.00","29,230.00","0.00K","-1.72%"
"10-11-2016","29,907.00","29,988.00","29,988.00","29,825.00","0.00K","-0.72%"
"09-11-2016","30,123.00","30,874.00","30,874.00","29,751.00","0.01K","0.49%"
"08-11-2016","29,975.00","29,975.00","29,975.00","29,975.00","0.00K","-2.11%"
"07-11-2016","30,620.00","30,620.00","30,620.00","30,620.00","","0.00%"
"04-11-2016","30,620.00","30,620.00","30,620.00","30,620.00","0.00K","0.28%"
"03-11-2016","30,534.00","30,534.00","30,534.00","30,534.00","","1.34%"
"02-11-2016","30,131.00","30,131.00","30,131.00","30,131.00","","0.61%"
"01-11-2016","29,948.00","29,948.00","29,948.00","29,948.00","","0.00%"
"31-10-2016","29,948.00","29,940.00","29,964.00","29,940.00","0.01K","0.14%"
"30-10-2016","29,906.00","29,906.00","29,906.00","29,906.00","","0.00%"
"28-10-2016","29,906.00","29,870.00","30,088.00","29,766.00","0.01K","0.43%"
"27-10-2016","29,779.00","29,779.00","29,779.00","29,779.00","","-0.61%"
"26-10-2016","29,962.00","29,962.00","29,962.00","29,962.00","","0.00%"
"25-10-2016","29,962.00","29,969.00","29,969.00","29,954.00","0.00K","0.19%"
"24-10-2016","29,906.00","29,915.00","29,978.00","29,860.00","0.00K","-0.66%"
"21-10-2016","30,105.00","30,111.00","30,111.00","30,094.00","0.01K","-0.20%"
"20-10-2016","30,165.00","30,165.00","30,165.00","30,165.00","","0.47%"
"19-10-2016","30,025.00","30,025.00","30,025.00","30,025.00","","0.42%"
